ID_juge,completed,sex,selfDesc,annee,mois,level_studies,daltonisme,countries,hobby,freqexpo,date_connect,time_connect,validation,IP_vierge,commentaires
CAMO_4540_2210,yes,H,NULL,1946,3,Graduate Degree ,no,United States of America,parfois,An,11/01/22,06:52:19 PM,0,oui,NULL
CAMO_3188_2210,yes,F,NULL,1991,6,Doctorat_(Bac_+_8),no,France,non,Jamais,11/01/22,06:52:42 PM,0,oui,NULL
CAMO_3316_2210,yes,H,NULL,1973,7,Graduate Degree ,no,United States of America,souvent,An,11/01/22,06:52:51 PM,0,oui,NULL
CAMO_2680_2210,yes,F,NULL,1981,1,Graduate Degree ,no,United States of America,parfois,An,11/01/22,06:53:48 PM,0,oui,NULL
CAMO_856_2210,yes,F,NULL,1988,2,Graduate Degree ,no,Switzerland,non,An,11/01/22,06:55:29 PM,0,oui,NULL
CAMO_1801_2210,yes,F,NULL,1982,6,Estudios_universitarios_superiores,no,hispano,parfois,An,11/01/22,06:56:46 PM,0,oui,NULL
CAMO_9287_2210,yes,F,NULL,1985,4,Assoc_Degree_or_Bachelors_Degree,no,Austria,non,Jamais,11/01/22,07:06:03 PM,0,oui,NULL
CAMO_5603_2210,yes,F,NULL,1985,11,Graduate Degree ,no,United States of America,non,Mens,11/01/22,07:12:20 PM,0,oui,NULL
CAMO_4264_2210,yes,F,NULL,1982,1,Graduate Degree ,no,United States of America,souvent,An,11/01/22,07:19:24 PM,0,oui,NULL
CAMO_4320_2210,yes,H,NULL,1990,3,Graduate Degree ,no,United States of America,parfois,Jamais,11/01/22,07:23:24 PM,0,oui,NULL
CAMO_1727_2210,yes,H,NULL,1949,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,11/01/22,07:27:51 PM,0,oui,NULL
CAMO_320_2210,yes,F,NULL,1983,5,Graduate Degree ,no,United States of America,parfois,An,11/01/22,07:28:07 PM,0,oui,NULL
CAMO_9167_2210,yes,F,NULL,1984,9,Graduate Degree ,no,United States of America,parfois,An,11/01/22,07:31:33 PM,0,oui,NULL
CAMO_1249_2210,yes,F,NULL,1997,7,Graduate Degree ,no,United States of America,parfois,Mens,11/01/22,07:37:15 PM,0,oui,NULL
CAMO_136_2210,yes,H,NULL,1991,5,Graduate Degree ,no,United States of America,parfois,Mens,11/01/22,07:47:48 PM,0,oui,NULL
CAMO_4331_2210,no,H,NULL,1987,11,Graduate Degree ,no,Canada,NULL,NULL,11/01/22,07:48:03 PM,0,oui,NULL
CAMO_2522_2210,yes,F,NULL,1995,7,Graduate Degree ,no,United States of America,parfois,An,11/01/22,07:49:34 PM,0,non,NULL
CAMO_802_2210,yes,F,NULL,1972,11,Graduate Degree ,no,United States of America,souvent,An,11/01/22,07:51:22 PM,0,oui,NULL
CAMO_3923_2210,yes,F,NULL,1985,5,Graduate Degree ,no,United States of America,parfois,An,11/01/22,07:55:40 PM,0,oui,NULL
CAMO_3467_2210,yes,F,NULL,1990,3,Graduate Degree ,no,United States of America,parfois,An,11/01/22,07:56:52 PM,0,oui,NULL
CAMO_1245_2210,yes,F,NULL,1973,3,Graduate Degree ,no,United States of America,parfois,An,11/01/22,08:00:09 PM,0,oui,NULL
CAMO_3949_2210,yes,F,NULL,1978,3,Graduate Degree ,no,South Africa,parfois,An,11/01/22,08:03:16 PM,0,oui,NULL
CAMO_8212_2210,yes,H,NULL,1989,8,Estudios_universitarios_superiores,no,hispano,parfois,An,11/01/22,08:05:44 PM,0,oui,NULL
CAMO_3803_2210,yes,F,NULL,1988,5,Graduate Degree ,no,United States of America,non,An,11/01/22,08:10:18 PM,0,oui,NULL
CAMO_5029_2210,yes,F,NULL,1970,3,Graduate Degree ,no,United States of America,parfois,An,11/01/22,08:12:38 PM,0,oui,NULL
CAMO_1953_2210,yes,F,NULL,1986,4,Graduate Degree ,no,United States of America,non,An,11/01/22,08:16:22 PM,0,oui,NULL
CAMO_6944_2210,yes,H,NULL,1963,4,Estudios_universitarios_medios,no,hispano,parfois,An,11/01/22,08:21:30 PM,0,oui,NULL
CAMO_1532_2210,no,F,NULL,1985,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,11/01/22,08:25:07 PM,0,oui,NULL
CAMO_9864_2210,yes,NB,NULL,1976,1,Graduate Degree ,no,India,parfois,Jamais,11/01/22,08:33:22 PM,0,oui,NULL
CAMO_7240_2210,yes,H,NULL,1979,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),yes,Suisse,parfois,Jamais,11/01/22,08:35:44 PM,0,oui,NULL
CAMO_5463_2210,yes,F,NULL,1978,10,Assoc_Degree_or_Bachelors_Degree,no,Germany,souvent,An,11/01/22,08:45:41 PM,0,oui,NULL
CAMO_5553_2210,yes,H,NULL,1956,4,Doctorat_(Bac_+_8),no,Suisse,non,Jamais,11/01/22,08:47:34 PM,0,oui,NULL
CAMO_591_2210,yes,F,NULL,1996,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,11/01/22,08:48:33 PM,0,non,NULL
CAMO_1154_2210,yes,H,NULL,1986,11,Graduate Degree ,no,Belgium,non,An,11/01/22,08:50:55 PM,0,oui,NULL
CAMO_4123_2210,yes,F,NULL,1996,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,11/01/22,08:51:29 PM,0,non,NULL
CAMO_2485_2210,yes,F,NULL,1984,7,Graduate Degree ,no,United States of America,souvent,An,11/01/22,09:13:50 PM,0,oui,NULL
CAMO_8274_2210,yes,F,NULL,1994,7,Graduate Degree ,no,United States of America,parfois,An,11/01/22,09:18:31 PM,0,oui,NULL
CAMO_5368_2210,no,F,NULL,1977,4,Graduate Degree ,no,United States of America,NULL,NULL,11/01/22,09:20:53 PM,0,oui,NULL
CAMO_5922_2210,yes,F,NULL,1997,12,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,11/01/22,09:22:06 PM,0,non,NULL
CAMO_779_2210,yes,F,NULL,1977,4,Graduate Degree ,no,United States of America,non,An,11/01/22,09:27:03 PM,0,oui,NULL
CAMO_8696_2210,yes,H,NULL,1975,8,Graduate Degree ,no,United Kingdom,non,An,11/01/22,09:27:55 PM,0,oui,NULL
CAMO_2698_2210,yes,F,NULL,1978,9,Graduate Degree ,no,United States of America,parfois,Jamais,11/01/22,09:30:34 PM,0,oui,NULL
CAMO_7637_2210,yes,H,NULL,1996,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,11/01/22,09:35:11 PM,0,oui,NULL
CAMO_8199_2210,no,H,NULL,1978,5,Graduate Degree ,no,Germany,NULL,NULL,11/01/22,09:41:00 PM,0,oui,NULL
CAMO_1833_2210,yes,F,NULL,1994,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,11/01/22,09:42:00 PM,0,non,NULL
CAMO_1649_2210,yes,F,NULL,1990,10,Graduate Degree ,no,Canada,parfois,An,11/01/22,10:19:01 PM,0,oui,NULL
CAMO_495_2210,yes,H,NULL,1991,2,Graduate Degree ,no,United States of America,parfois,An,11/01/22,10:27:51 PM,0,non,NULL
CAMO_7561_2210,yes,H,NULL,1980,12,Assoc_Degree_or_Bachelors_Degree,no,Germany,non,Jamais,11/01/22,10:29:31 PM,0,oui,LOVE YA 3 XXXXOOOOOXXXX
CAMO_9159_2210,yes,F,NULL,1955,11,High_School,no,United Kingdom,souvent,An,11/01/22,10:33:39 PM,0,oui,NULL
CAMO_3976_2210,yes,H,NULL,1996,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,11/01/22,10:40:26 PM,0,oui,NULL
CAMO_6157_2210,yes,H,NULL,1965,3,Assoc_Degree_or_Bachelors_Degree,yes,United States of America,non,An,11/01/22,10:43:52 PM,0,oui,NULL
CAMO_8771_2210,yes,H,NULL,1986,12,Graduate Degree ,yes,United States of America,parfois,Mens,11/01/22,10:58:31 PM,0,oui,NULL
CAMO_1125_2210,yes,H,NULL,1969,4,Graduate Degree ,no,Switzerland,non,An,11/01/22,11:03:23 PM,0,oui,NULL
CAMO_6930_2210,yes,F,NULL,1998,12,Assoc_Degree_or_Bachelors_Degree,no,Australia,parfois,Jamais,11/01/22,11:07:48 PM,0,oui,NULL
CAMO_6768_2210,yes,F,NULL,1970,11,Graduate Degree ,no,Serbia,parfois,An,11/01/22,11:13:54 PM,0,oui,NULL
CAMO_7781_2210,yes,NB,NULL,1996,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,11/01/22,11:26:29 PM,0,oui,NULL
CAMO_314_2210,yes,H,NULL,1997,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,11/01/22,11:35:08 PM,0,oui,NULL
CAMO_2730_2210,yes,F,NULL,1985,8,Graduate Degree ,no,Japan,souvent,Mens,11/01/22,11:48:20 PM,0,oui,NULL
CAMO_2966_2210,yes,H,NULL,1996,6,Graduate Degree ,no,United States of America,parfois,An,11/01/22,11:56:47 PM,0,oui,NULL
CAMO_3325_2210,yes,NB,NULL,1989,2,Graduate Degree ,no,Canada,souvent,An,11/01/22,11:58:24 PM,0,oui,NULL
CAMO_5063_2211,yes,F,NULL,1973,12,Graduate Degree ,no,Australia,parfois,An,12/01/22,12:10:12 AM,0,oui,NULL
CAMO_2026_2211,yes,H,NULL,1964,9,Assoc_Degree_or_Bachelors_Degree,no,Germany,parfois,Jamais,12/01/22,12:13:00 AM,0,oui,NULL
CAMO_6338_2211,yes,F,NULL,1968,8,Graduate Degree ,no,United States of America,parfois,Mens,12/01/22,01:05:21 AM,0,oui,NULL
CAMO_6092_2211,yes,H,NULL,1962,6,Graduate Degree ,no,Switzerland,parfois,An,12/01/22,01:21:28 AM,0,oui,NULL
CAMO_2950_2211,no,H,NULL,2006,4,CEP_aucun_diplome,no,Canada,NULL,NULL,12/01/22,01:25:41 AM,0,non,NULL
CAMO_5723_2211,yes,H,NULL,1963,10,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,parfois,An,12/01/22,01:27:08 AM,0,oui,NULL
CAMO_437_2211,yes,H,NULL,1958,6,Graduate Degree ,no,United States of America,parfois,An,12/01/22,01:41:39 AM,0,oui,NULL
CAMO_619_2211,yes,H,NULL,1952,2,Graduate Degree ,no,United States of America,parfois,An,12/01/22,02:10:20 AM,0,oui,NULL
CAMO_6650_2211,yes,F,NULL,1988,6,Graduate Degree ,no,Australia,non,An,12/01/22,02:13:19 AM,0,oui,NULL
CAMO_4575_2211,yes,H,NULL,1994,1,Graduate Degree ,no,United States of America,non,An,12/01/22,02:15:48 AM,0,oui,NULL
CAMO_9761_2211,yes,F,NULL,1970,9,Graduate Degree ,no,United States of America,parfois,An,12/01/22,02:16:38 AM,0,oui,NULL
CAMO_6262_2211,no,F,NULL,1978,7,Graduate Degree ,no,Australia,NULL,NULL,12/01/22,02:28:14 AM,0,oui,NULL
CAMO_3947_2211,yes,H,NULL,1984,7,Graduate Degree ,no,United States of America,non,An,12/01/22,02:48:49 AM,0,oui,NULL
CAMO_9567_2211,yes,H,NULL,1997,3,High_School,no,Brazil,souvent,An,12/01/22,03:15:06 AM,0,oui,NULL
CAMO_6576_2211,yes,F,NULL,1983,11,Graduate Degree ,no,United States of America,parfois,An,12/01/22,03:29:46 AM,0,oui,NULL
CAMO_6151_2211,yes,F,NULL,1959,9,Graduate Degree ,no,United States of America,non,An,12/01/22,03:46:27 AM,0,oui,NULL
CAMO_3034_2211,yes,F,NULL,1981,8,Graduate Degree ,no,New Zealand,non,Jamais,12/01/22,03:55:32 AM,0,oui,NULL
CAMO_3713_2211,yes,F,NULL,1971,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,12/01/22,04:38:41 AM,0,oui,NULL
CAMO_9471_2211,yes,H,NULL,1996,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,Quotidiennement,An,12/01/22,05:04:39 AM,0,oui,NULL
CAMO_1377_2211,yes,NA,NULL,1998,10,High_School,no,United States of America,parfois,Jamais,12/01/22,05:05:48 AM,0,oui,NULL
CAMO_833_2211,yes,H,NULL,1996,2,voc_training_school_certificate ,yes,United States of America,non,Jamais,12/01/22,05:06:04 AM,0,oui,NULL
CAMO_1499_2211,yes,H,NULL,1996,6,voc_training_school_certificate ,no,United States of America,souvent,Jamais,12/01/22,05:06:27 AM,0,oui,NULL
CAMO_4680_2211,yes,F,NULL,1958,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Mens,12/01/22,05:45:29 AM,0,oui,NULL
CAMO_3323_2211,yes,F,NULL,1994,6,Assoc_Degree_or_Bachelors_Degree,no,Singapore,parfois,An,12/01/22,05:47:22 AM,0,oui,NULL
CAMO_7523_2211,yes,H,NULL,1965,4,Graduate Degree ,no,United States of America,parfois,An,12/01/22,07:07:08 AM,0,oui,NULL
CAMO_4088_2211,yes,H,NULL,1975,10,Doctorat_(Bac_+_8),no,France,non,An,12/01/22,07:50:14 AM,0,oui,NULL
CAMO_9967_2211,yes,F,NULL,1980,8,Graduate Degree ,no,Serbia,non,An,12/01/22,08:18:08 AM,0,oui,NULL
CAMO_6325_2211,yes,H,NULL,1976,3,Graduate Degree ,no,United States of America,parfois,Mens,12/01/22,08:29:51 AM,0,oui,NULL
CAMO_3857_2211,no,F,NULL,1967,12,Graduate Degree ,no,Serbia,NULL,NULL,12/01/22,08:34:07 AM,0,oui,NULL
CAMO_8086_2211,no,F,NULL,1971,4,Graduate Degree ,no,Serbia,NULL,NULL,12/01/22,09:15:56 AM,0,oui,NULL
CAMO_6509_2211,no,H,NULL,1977,2,High_School,no,Finland,NULL,NULL,12/01/22,09:24:17 AM,0,oui,NULL
CAMO_7358_2211,no,H,NULL,1983,2,Graduate Degree ,no,Serbia,NULL,NULL,12/01/22,09:24:42 AM,0,oui,NULL
CAMO_9092_2211,no,H,NULL,1981,5,Doctorat_(Bac_+_8),no,France,NULL,NULL,12/01/22,09:32:04 AM,0,non,double_attempt / The second experiment failed to load.
CAMO_9248_2211,yes,H,NULL,1992,11,Graduate Degree ,no,Austria,souvent,An,12/01/22,09:35:12 AM,0,oui,NULL
CAMO_3788_2211,yes,H,NULL,1980,10,Graduate Degree ,no,Serbia,parfois,An,12/01/22,09:37:58 AM,0,non,NULL
CAMO_671_2211,yes,H,NULL,1981,5,Doctorat_(Bac_+_8),no,France,non,An,12/01/22,09:42:34 AM,0,oui,double_attempt
CAMO_3335_2211,yes,H,NULL,1971,5,Graduate Degree ,no,United Kingdom,non,An,12/01/22,10:05:59 AM,0,oui,NULL
CAMO_1799_2211,yes,F,NULL,1990,2,Doctorat_(Bac_+_8),no,France,parfois,An,12/01/22,10:35:31 AM,0,oui,NULL
CAMO_234_2211,yes,F,NULL,1983,4,Graduate Degree ,no,Netherlands,parfois,An,12/01/22,10:38:09 AM,0,oui,NULL
CAMO_4131_2211,yes,H,NULL,1972,8,Graduate Degree ,no,Germany,non,Mens,12/01/22,10:40:25 AM,0,oui,NULL
CAMO_5236_2211,yes,H,NULL,1993,12,Graduate Degree ,no,Czechia,non,Jamais,12/01/22,10:50:56 AM,0,oui,NULL
CAMO_5983_2211,no,H,NULL,1993,11,Graduate Degree ,no,United Kingdom,NULL,NULL,12/01/22,10:59:35 AM,0,oui,NULL
CAMO_5299_2211,yes,F,NULL,1994,2,Graduate Degree ,no,Serbia,parfois,Jamais,12/01/22,11:16:45 AM,0,non,NULL
CAMO_7180_2211,yes,F,NULL,1980,6,Graduate Degree ,no,Serbia,parfois,An,12/01/22,11:31:22 AM,0,non,NULL
CAMO_7342_2211,yes,H,NULL,1996,3,Graduate Degree ,no,Germany,parfois,Jamais,12/01/22,12:02:23 PM,0,oui,NULL
CAMO_6274_2211,yes,F,NULL,1985,7,Graduate Degree ,no,United Kingdom,parfois,An,12/01/22,12:09:41 PM,0,oui,NULL
CAMO_213_2211,no,H,NULL,1973,11,Doctorat_(Bac_+_8),no,France,NULL,NULL,12/01/22,12:59:02 PM,0,oui,NULL
CAMO_4033_2211,yes,F,NULL,1994,1,Graduate Degree ,no,Spain,parfois,Mens,12/01/22,01:24:15 PM,0,oui,NULL
CAMO_2969_2211,yes,H,NULL,1979,6,Graduate Degree ,no,United Kingdom,non,Mens,12/01/22,01:55:53 PM,0,oui,NULL
CAMO_1380_2211,yes,H,NULL,1964,7,Graduate Degree ,no,United States of America,Quotidiennement,An,12/01/22,02:59:19 PM,0,oui,NULL
CAMO_5779_2211,yes,H,NULL,1975,1,Graduate Degree ,no,Germany,parfois,An,12/01/22,03:08:17 PM,0,oui,NULL
CAMO_1343_2211,yes,F,NULL,1970,9,Graduate Degree ,no,Canada,parfois,An,12/01/22,03:24:23 PM,0,oui,NULL
CAMO_4079_2211,yes,H,NULL,1988,5,Graduate Degree ,no,Greece,non,An,12/01/22,03:45:51 PM,0,oui,NULL
CAMO_2738_2211,no,H,NULL,1994,3,High_School,no,Germany,NULL,NULL,12/01/22,03:55:41 PM,0,oui,NULL
CAMO_4908_2211,no,H,NULL,1994,3,High_School,no,Germany,NULL,NULL,12/01/22,03:58:03 PM,0,non,NULL
CAMO_1684_2211,yes,F,NULL,1975,4,Graduate Degree ,no,United States of America,non,An,12/01/22,04:03:49 PM,0,oui,NULL
CAMO_8458_2211,yes,F,NULL,1993,10,Doctorat_(Bac_+_8),no,Canada,non,Jamais,12/01/22,04:21:01 PM,0,oui,NULL
CAMO_3260_2211,no,F,NULL,1967,2,Graduate Degree ,no,Italy,NULL,NULL,12/01/22,04:30:18 PM,0,oui,NULL
CAMO_2349_2211,yes,F,NULL,2000,1,Estudios_secundarios_2 ,no,hispano,non,An,12/01/22,05:03:26 PM,0,oui,NULL
CAMO_832_2211,no,F,NULL,1987,11,Doctorat_(Bac_+_8),no,France,NULL,NULL,12/01/22,05:04:55 PM,0,oui,NULL
CAMO_9560_2211,yes,H,NULL,1979,4,Graduate Degree ,no,France,non,An,12/01/22,05:31:59 PM,0,oui,NULL
CAMO_615_2211,yes,F,NULL,1958,3,Graduate Degree ,no,United Kingdom,Quotidiennement,Mens,12/01/22,05:50:22 PM,0,oui,NULL
CAMO_1655_2211,yes,F,NULL,1949,11,Assoc_Degree_or_Bachelors_Degree,no,Canada,souvent,Mens,12/01/22,05:53:03 PM,0,oui,NULL
CAMO_171_2211,no,F,NULL,1973,4,Graduate Degree ,no,United Kingdom,NULL,NULL,12/01/22,06:03:07 PM,0,oui,NULL
CAMO_5058_2211,yes,F,NULL,1961,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,12/01/22,06:05:55 PM,0,oui,NULL
CAMO_3127_2211,yes,F,NULL,1954,6,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,parfois,An,12/01/22,06:08:39 PM,0,oui,NULL
CAMO_3191_2211,yes,F,NULL,1973,4,Graduate Degree ,no,United Kingdom,parfois,Mens,12/01/22,06:16:26 PM,0,oui,NULL
CAMO_1227_2211,yes,H,NULL,1974,11,High_School,no,United States of America,Quotidiennement,Jamais,12/01/22,06:30:55 PM,0,oui,NULL
CAMO_903_2211,yes,H,NULL,1956,4,Graduate Degree ,no,New Zealand,non,An,12/01/22,06:47:01 PM,0,oui,NULL
CAMO_1702_2211,yes,F,NULL,1982,3,Graduate Degree ,no,United States of America,souvent,An,12/01/22,07:41:05 PM,0,oui,NULL
CAMO_7568_2211,yes,NA,NULL,1968,4,Graduate Degree ,no,Romania,parfois,An,12/01/22,07:50:11 PM,0,oui,NULL
CAMO_3902_2211,yes,H,NULL,1983,12,Graduate Degree ,no,United States of America,parfois,An,12/01/22,09:44:29 PM,0,oui,NULL
CAMO_4895_2211,no,F,NULL,1977,6,Graduate Degree ,no,Serbia,NULL,NULL,12/01/22,10:00:24 PM,0,oui,NULL
CAMO_8382_2211,yes,H,NULL,1976,11,Graduate Degree ,no,Hungary,non,Jamais,12/01/22,10:19:38 PM,0,non,NULL
CAMO_7984_2211,yes,F,NULL,1987,3,Graduate Degree ,no,Brazil,parfois,An,12/01/22,10:19:44 PM,0,oui,NULL
CAMO_313_2211,yes,H,NULL,1984,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,12/01/22,10:58:59 PM,0,oui,NULL
CAMO_2232_2211,yes,F,NULL,1981,9,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,parfois,An,12/01/22,11:14:56 PM,0,oui,NULL
CAMO_6168_2211,yes,H,NULL,1965,8,Graduate Degree ,no,United States of America,souvent,Mens,12/01/22,11:29:12 PM,0,oui,NULL
CAMO_3720_2211,yes,H,NULL,1986,12,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,12/01/22,11:35:35 PM,0,oui,NULL
CAMO_9145_2211,no,H,NULL,1976,11,Graduate Degree ,no,United Kingdom,NULL,NULL,12/01/22,11:57:33 PM,0,oui,NULL
CAMO_929_2212,yes,F,NULL,1973,7,Estudios_universitarios_superiores,no,hispano,non,Jamais,13/01/22,12:14:56 AM,0,oui,NULL
CAMO_418_2212,yes,F,NULL,1977,6,Graduate Degree ,no,Serbia,parfois,Mens,13/01/22,12:20:36 AM,0,non,NULL
CAMO_6027_2212,yes,F,NULL,1986,3,Graduate Degree ,no,United Kingdom,parfois,An,13/01/22,12:21:42 AM,0,oui,NULL
CAMO_6889_2212,no,F,NULL,1993,1,Graduate Degree ,no,United States of America,NULL,NULL,13/01/22,12:35:03 AM,0,oui,NULL
CAMO_6751_2212,yes,F,NULL,1979,8,Estudios_universitarios_superiores,no,hispano,parfois,An,13/01/22,01:55:24 AM,0,oui,NULL
CAMO_2707_2212,yes,F,NULL,1978,6,Graduate Degree ,no,Canada,parfois,An,13/01/22,02:44:25 AM,0,oui,NULL
CAMO_5987_2212,yes,F,NULL,1999,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,13/01/22,03:21:20 AM,0,oui,NULL
CAMO_3968_2212,yes,H,NULL,1960,9,Graduate Degree ,no,Australia,parfois,An,13/01/22,07:56:15 AM,0,oui,NULL
CAMO_2058_2212,yes,H,NULL,1961,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,13/01/22,08:52:25 AM,0,non,NULL
CAMO_4196_2212,yes,F,NULL,1956,4,Doctorat_(Bac_+_8),no,France,non,An,13/01/22,09:26:00 AM,0,oui,NULL
CAMO_4830_2212,yes,F,NULL,1978,8,Graduate Degree ,no,Germany,non,An,13/01/22,09:47:29 AM,0,oui,NULL
CAMO_1511_2212,yes,F,NULL,1986,10,Doctorat_(Bac_+_8),no,Republique tcheque,non,Mens,13/01/22,10:50:44 AM,0,oui,NULL
CAMO_9307_2212,yes,H,NULL,1964,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,13/01/22,10:55:38 AM,0,oui,NULL
CAMO_3941_2212,yes,F,NULL,1988,7,Doctorat_(Bac_+_8),no,Allemagne,souvent,Hebdo,13/01/22,11:01:03 AM,0,oui,NULL
CAMO_8603_2212,yes,H,NULL,1979,7,Graduate Degree ,no,Portugal,parfois,Jamais,13/01/22,11:05:59 AM,0,oui,NULL
CAMO_4761_2212,yes,F,NULL,1991,8,Graduate Degree ,no,France,souvent,An,13/01/22,12:26:25 PM,0,oui,NULL
CAMO_7460_2212,no,NA,NULL,1968,8,Estudios_universitarios_superiores,no,hispano,NULL,NULL,13/01/22,12:42:43 PM,0,oui,NULL
CAMO_4052_2212,no,H,NULL,1976,3,Graduate Degree ,no,Italy,NULL,NULL,13/01/22,12:56:43 PM,0,oui,NULL
CAMO_2489_2212,no,F,NULL,1987,12,Assoc_Degree_or_Bachelors_Degree,no,North Macedonia,NULL,NULL,13/01/22,01:01:58 PM,0,oui,NULL
CAMO_9625_2212,no,H,NULL,1988,9,Graduate Degree ,no,Italy,NULL,NULL,13/01/22,01:37:57 PM,0,oui,NULL
CAMO_3020_2212,no,F,NULL,1962,4,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,Macedoine,NULL,NULL,13/01/22,01:51:46 PM,0,oui,NULL
CAMO_1873_2212,no,H,NULL,1973,7,Brevet_des_colleges_BEPC,no,Afrique du Sud,NULL,NULL,13/01/22,03:08:40 PM,0,oui,NULL
CAMO_6525_2212,no,F,NULL,1957,9,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,NULL,NULL,13/01/22,03:26:53 PM,0,oui,NULL
CAMO_4093_2212,no,H,NULL,1955,10,Doctorat_(Bac_+_8),no,France,NULL,NULL,13/01/22,03:32:49 PM,0,oui,NULL
CAMO_7902_2212,no,H,NULL,1962,8,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,13/01/22,03:50:56 PM,0,oui,NULL
CAMO_509_2212,no,F,NULL,1986,7,Graduate Degree ,no,Switzerland,NULL,NULL,13/01/22,04:14:17 PM,0,non,double_attempt
CAMO_5793_2212,yes,F,NULL,1986,7,Graduate Degree ,no,Switzerland,souvent,An,13/01/22,04:25:45 PM,0,oui,"double_attempt / Hi! Fyi, the second experiment has failed to load and I had to restart the whole experiment (v.English)  in case you want to avoid priming and censor my entry. Bon courage! "
CAMO_898_2212,yes,F,NULL,1961,10,Assoc_Degree_or_Bachelors_Degree,no,South Africa,parfois,An,13/01/22,04:53:05 PM,0,non,NULL
CAMO_3934_2212,yes,H,NULL,1982,4,Graduate Degree ,no,United States of America,parfois,An,13/01/22,05:51:04 PM,0,oui,NULL
CAMO_3658_2212,no,F,NULL,1958,12,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,NULL,NULL,13/01/22,08:40:26 PM,0,oui,The image failed to load at the very start of the experiment.
CAMO_9245_2212,no,H,NULL,1970,5,Doctorat_(Bac_+_8),no,Chili,NULL,NULL,13/01/22,09:47:22 PM,0,oui,NULL
CAMO_8240_2212,yes,H,NULL,1990,4,Doctorat_(Bac_+_8),no,France,parfois,An,13/01/22,10:00:31 PM,0,oui,NULL
CAMO_1552_2212,yes,F,NULL,1996,1,Estudios_universitarios_superiores,no,hispano,parfois,An,13/01/22,11:12:48 PM,0,oui,NULL
CAMO_5313_2212,yes,H,NULL,1996,8,Estudios_universitarios_medios,no,hispano,parfois,Jamais,13/01/22,11:29:43 PM,0,oui,NULL
CAMO_9468_2213,no,F,NULL,1976,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,14/01/22,01:15:40 AM,0,oui,NULL
CAMO_7413_2213,yes,F,NULL,2001,6,High_School,no,United States of America,parfois,An,14/01/22,02:41:00 AM,0,oui,NULL
CAMO_535_2213,yes,F,NULL,1989,3,Graduate Degree ,no,Canada,non,An,14/01/22,02:45:31 AM,0,oui,NULL
CAMO_5629_2213,no,F,NULL,1970,7,High_School,no,North Macedonia,NULL,NULL,14/01/22,04:28:36 AM,0,oui,NULL
CAMO_4357_2213,yes,SD,NULL,1975,11,Doctorat_(Bac_+_8),no,France,parfois,An,14/01/22,05:03:29 AM,0,oui,NULL
CAMO_1355_2213,yes,H,NULL,2000,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,14/01/22,12:48:40 PM,0,oui,NULL
CAMO_2447_2213,yes,F,NULL,1996,7,Graduate Degree ,no,Netherlands,souvent,An,14/01/22,01:45:26 PM,0,oui,NULL
CAMO_7818_2213,yes,F,NULL,2000,6,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,14/01/22,01:57:28 PM,0,oui,NULL
CAMO_9421_2213,yes,H,NULL,1987,5,Graduate Degree ,no,United States of America,souvent,An,14/01/22,02:06:15 PM,0,oui,NULL
